seconds_into_session,source,message_type,incoming_message,price,size,direction,Event_Type,Ask_Price_1,Bid_Price_1,Midprice,Ask_Prices,Ask_Sizes,Bid_Prices,Bid_Sizes,matched_bid_id,matched_ask_id,informed_trader_progress
6.059,INFORMED_1,ORDER_CANCELLED,"2002,-1,-1",2002,-1,-1,0,2000,1999,1999.5,"[2000, 2001, 2002, 2003, 2004, 2005]","[12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,
6.115,INFORMED_1,ORDER_CANCELLED,"2002,-1,-1",2002,-1,-1,0,2000,1999,1999.5,"[2000, 2001, 2002, 2003, 2004, 2005]","[12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,
6.17,INFORMED_1,ORDER_CANCELLED,"2002,-1,-1",2002,-1,-1,0,2000,1999,1999.5,"[2000, 2001, 2002, 2003, 2004, 2005]","[12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,
6.228,INFORMED_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.28,INFORMED_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.331,INFORMED_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[3, 12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.393,INFORMED_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[4, 12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.443,INFORMED_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[5, 12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.492,INFORMED_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[6, 12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.55,INFORMED_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.604,INFORMED_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[8, 12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.668,INFORMED_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.721,INFORMED_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 12, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.774,INFORMED_1,ADDED_ORDER,"2000,1,-1",2000,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 13, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.829,INFORMED_1,ADDED_ORDER,"2000,1,-1",2000,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 14, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.886,INFORMED_1,ADDED_ORDER,"2000,1,-1",2000,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 15, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 1]",,,0.15 | 60
6.944,NOISE_1,ADDED_ORDER,"1994,1,1",1994,1,1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 15, 15, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 2]",,,
6.996,NOISE_1,ADDED_ORDER,"2001,1,-1",2001,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 15, 16, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 2]",,,
7.055,NOISE_1,ADDED_ORDER,"2001,1,-1",2001,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 15, 17, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 2]",,,
7.108,NOISE_1,ADDED_ORDER,"2001,1,-1",2001,1,-1,1,1999,1999,1999.0,"[1999, 2000, 2001, 2002, 2003, 2004, 2005]","[10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 2]",,,
7.162,INFORMED_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 2]",,,0.15 | 60
7.212,NOISE_1,FILLED_ORDER,"2000,1,1",2000,1,1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 2]",NOISE_1_14_0,INFORMED_1_0_3,
7.257,NOISE_1,ADDED_ORDER,"1994,1,1",1994,1,1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 3]",,,
7.303,INFORMED_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 9, 5, 3]",,,0.15 | 60
7.346,NOISE_1,ADDED_ORDER,"1996,1,1",1996,1,1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 4, 10, 5, 3]",,,
7.391,NOISE_1,ADDED_ORDER,"1997,1,1",1997,1,1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",,,
7.52,INFORMED_1,FILLED_ORDER,"1998,1,-1",1998,1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",BOOK_INITIALIZER_7_0,INFORMED_1_11_0,0.15 | 60
7.577,INFORMED_1,FILLED_ORDER,"1998,1,-1",1998,1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",NOISE_1_6_0,INFORMED_1_12_0,0.15 | 60
7.621,INFORMED_1,FILLED_ORDER,"1998,1,-1",1998,1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",NOISE_1_8_0,INFORMED_1_13_0,0.15 | 60
8.363,INFORMED_1,ORDER_CANCELLED,"2000,-1,-1",2000,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",,,
8.424,INFORMED_1,ORDER_CANCELLED,"2000,-1,-1",2000,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 15, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",,,
8.474,NOISE_1,ADDED_ORDER,"2000,1,-1",2000,1,-1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 16, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",,,
8.535,INFORMED_1,ORDER_CANCELLED,"2000,-1,-1",2000,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 16, 18, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",,,
8.584,NOISE_1,ADDED_ORDER,"2001,1,-1",2001,1,-1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 16, 19, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",,,
8.64,INFORMED_1,ORDER_CANCELLED,"2000,-1,-1",2000,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 16, 19, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",,,
8.697,NOISE_1,ADDED_ORDER,"2001,1,-1",2001,1,-1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 16, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",,,
8.752,INFORMED_1,ORDER_CANCELLED,"2000,-1,-1",2000,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 10, 16, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",,,
8.805,NOISE_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 11, 16, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",,,
8.863,INFORMED_1,ORDER_CANCELLED,"2000,-1,-1",2000,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 11, 16, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994]","[5, 6, 5, 10, 5, 3]",,,
8.914,NOISE_1,ADDED_ORDER,"1993,1,1",1993,1,1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 11, 16, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 3, 1]",,,
8.973,INFORMED_1,ORDER_CANCELLED,"2000,-1,-1",2000,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 11, 16, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 3, 1]",,,
9.027,NOISE_1,ADDED_ORDER,"1994,1,1",1994,1,1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 11, 16, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 1]",,,
9.082,INFORMED_1,ORDER_CANCELLED,"2000,-1,-1",2000,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 11, 16, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 1]",,,
9.132,NOISE_1,ADDED_ORDER,"2000,1,-1",2000,1,-1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 11, 17, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 1]",,,
9.187,INFORMED_1,ORDER_CANCELLED,"2000,-1,-1",2000,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 11, 17, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 1]",,,
9.24,NOISE_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 12, 17, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 1]",,,
9.304,INFORMED_1,ORDER_CANCELLED,"2001,-1,-1",2001,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 12, 17, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 1]",,,
9.355,NOISE_1,ADDED_ORDER,"2000,1,-1",2000,1,-1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 12, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 1]",,,
9.412,INFORMED_1,ORDER_CANCELLED,"2001,-1,-1",2001,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 12, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 1]",,,
9.473,INFORMED_1,ORDER_CANCELLED,"2001,-1,-1",2001,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 12, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 1]",,,
9.524,NOISE_1,ADDED_ORDER,"1999,1,-1",1999,1,-1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 1]",,,
9.579,INFORMED_1,ORDER_CANCELLED,"2001,-1,-1",2001,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 1]",,,
9.636,NOISE_1,ADDED_ORDER,"1993,1,1",1993,1,1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 2]",,,
9.698,INFORMED_1,ORDER_CANCELLED,"2001,-1,-1",2001,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 10, 5, 4, 2]",,,
9.748,NOISE_1,ADDED_ORDER,"1996,1,1",1996,1,1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,
9.809,INFORMED_1,ORDER_CANCELLED,"2001,-1,-1",2001,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,
9.859,NOISE_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,
9.912,INFORMED_1,ORDER_CANCELLED,"2001,-1,-1",2001,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,
9.969,INFORMED_1,ORDER_CANCELLED,"2001,-1,-1",2001,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,
10.025,INFORMED_1,ORDER_CANCELLED,"2001,-1,-1",2001,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,
10.085,INFORMED_1,ORDER_CANCELLED,"2001,-1,-1",2001,-1,-1,0,1998,1999,1998.5,"[1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,
10.134,INFORMED_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[1, 3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.184,INFORMED_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[2, 3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.232,INFORMED_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[3, 3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.28,INFORMED_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[4, 3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.341,INFORMED_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[5, 3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.39,INFORMED_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[6, 3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.439,INFORMED_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[7, 3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.492,INFORMED_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[8, 3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.537,INFORMED_1,ADDED_ORDER,"1997,1,-1",1997,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 3, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.581,INFORMED_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 4, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.628,INFORMED_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 5, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.689,INFORMED_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 6, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.742,INFORMED_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 7, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.787,INFORMED_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 8, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.837,INFORMED_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 9, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
10.884,INFORMED_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 10, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
11.299,INFORMED_1,ADDED_ORDER,"1998,1,-1",1998,1,-1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 11, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993]","[5, 6, 5, 11, 5, 4, 2]",,,0.21666666666666667 | 60
11.467,NOISE_1,ADDED_ORDER,"1992,1,1",1992,1,1,1,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 11, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992]","[5, 6, 5, 11, 5, 4, 2, 1]",,,
11.676,NOISE_1,FILLED_ORDER,"1997,1,-1",1997,1,-1,0,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 11, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992]","[5, 6, 5, 11, 5, 4, 2, 1]",BOOK_INITIALIZER_8_0,NOISE_1_35_0,
11.846,NOISE_1,FILLED_ORDER,"1997,1,-1",1997,1,-1,0,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 11, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992]","[5, 6, 5, 11, 5, 4, 2, 1]",BOOK_INITIALIZER_9_0,NOISE_1_35_1,
11.912,NOISE_1,FILLED_ORDER,"1997,1,-1",1997,1,-1,0,1997,1999,1998.0,"[1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005]","[9, 11, 13, 18, 20, 17, 9, 4, 4]","[1999, 1998, 1997, 1996, 1995, 1994, 1993, 1992]","[5, 6, 5, 11, 5, 4, 2, 1]",BOOK_INITIALIZER_10_0,NOISE_1_35_2,
